"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"ID932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP209","GRP209","GRP209","GRP214","GRP214","GRP215","GRP215","GRP215","GRP215","GRP215","GRP215","GRP215","GRP215","GRP215","GRP215","GRP215","GRP215","GRP215","GRP215","GRP215","GRP215","GRP215","GRP215"
"ID1006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP221","GRP221","GRP221","GRP221","GRP221","GRP223","GRP223","GRP223","GRP223","GRP223","GRP223","GRP223","GRP223","GRP223","GRP223","GRP223","GRP223","GRP223","GRP223","GRP223","GRP223","GRP223","GRP223"
"ID1007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP221","GRP221","GRP221","GRP221","GRP221","GRP224","GRP224","GRP224","GRP224","GRP224","GRP224","GRP224","GRP224","GRP224","GRP224","GRP224","GRP224","GRP224","GRP224","GRP224","GRP224","GRP224","GRP224"
"ID1008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP221","GRP221","GRP221","GRP221","GRP221","GRP225","GRP225","GRP225","GRP225","GRP225","GRP225","GRP225","GRP225","GRP225","GRP225","GRP225","GRP225","GRP225","GRP225","GRP225","GRP225","GRP225","GRP225"
"ID1009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221"
"ID1010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221","GRP221"
"ID706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257","GRP257"
"ID1225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267"
"ID1226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267"
"ID1229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP267","GRP267","GRP267","GRP278","GRP278","GRP278","GRP278","GRP278","GRP278","GRP278","GRP278","GRP278","GRP278","GRP278","GRP278","GRP278","GRP278","GRP278","GRP278","GRP278","GRP278","GRP278","GRP278"
"ID1231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP283","GRP283","GRP283","GRP283","GRP283","GRP283","GRP283","GRP283","GRP283","GRP283","GRP283","GRP283"
"ID1233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267"
"ID1232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP267","GRP267","GRP267","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280"
"ID245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71","GRP71"
"ID553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143"
"ID554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP143","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168"
"ID555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP143","GRP143","GRP143","GRP147","GRP147","GRP147","GRP147","GRP147","GRP147","GRP147","GRP147","GRP147","GRP147","GRP147","GRP147","GRP147","GRP147","GRP147","GRP147","GRP147","GRP147","GRP147"
"ID628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP152","GRP152","GRP152","GRP152","GRP152","GRP152","GRP152","GRP152","GRP152","GRP152","GRP152","GRP152","GRP152","GRP152","GRP152","GRP152","GRP152","GRP152","GRP152","GRP152","GRP152","GRP152","GRP152"
"ID253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP78","GRP78","GRP78","GRP78","GRP78","GRP78","GRP78","GRP78","GRP78","GRP78","GRP78","GRP78","GRP78","GRP78","GRP78","GRP78","GRP78","GRP78","GRP78","GRP78","GRP78","GRP78","GRP78","GRP78"
"ID468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP126","GRP126","GRP126","GRP126","GRP126","GRP126","GRP126","GRP126","GRP126","GRP126","GRP126","GRP126","GRP126","GRP126","GRP126","GRP126","GRP126","GRP126","GRP126","GRP126","GRP126","GRP126","GRP126","GRP126"
"ID933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP209","GRP209","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP231","GRP231","GRP231","GRP231","GRP231","GRP231"
"ID934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP209","GRP209","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP231","GRP231","GRP231","GRP231","GRP231","GRP231"
"ID1102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254","GRP254"
"ID1135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP283","GRP283","GRP283","GRP283","GRP283","GRP283","GRP283","GRP283","GRP283","GRP283","GRP283","GRP283"
"ID1136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267"
"ID1137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267"
"ID1138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267"
"ID1139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP267","GRP267","GRP267","GRP267","GRP270","GRP270","GRP270","GRP270","GRP270","GRP270","GRP270","GRP270","GRP270","GRP270","GRP270","GRP270","GRP270","GRP270","GRP270","GRP270","GRP270","GRP270"
"ID1140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP267","GRP267","GRP267","GRP267","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280","GRP280"
"ID1227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP267","GRP283","GRP283","GRP283","GRP283","GRP283","GRP283","GRP283","GRP283","GRP283","GRP283"
"ID1230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP267","GRP267","GRP267","GRP279","GRP279","GRP279","GRP279","GRP279","GRP279","GRP279","GRP279","GRP279","GRP279","GRP279","GRP279","GRP279","GRP279","GRP279","GRP279","GRP279","GRP279","GRP279","GRP279"
"ID1335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300"
"ID1336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300"
"ID1133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300"
"ID1134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300","GRP300"
"ID42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP16","GRP16","GRP16","GRP16","GRP21","GRP21","GRP21","GRP21","GRP21","GRP21","GRP21","GRP21","GRP21","GRP21","GRP21","GRP21","GRP21","GRP21","GRP21","GRP21","GRP21"
"ID319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP111","GRP111","GRP111","GRP111","GRP111","GRP113","GRP113","GRP113","GRP113","GRP113","GRP113","GRP113","GRP113","GRP113","GRP113","GRP113","GRP113","GRP113","GRP113","GRP113","GRP113"
"ID320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111"
"ID321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111"
"ID316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP111","GRP111","GRP111","GRP111","GRP111","GRP112","GRP112","GRP112","GRP112","GRP112","GRP112","GRP112","GRP112","GRP112","GRP112","GRP112","GRP112","GRP112","GRP112","GRP112","GRP112"
"ID317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111"
"ID318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111","GRP111"
"ID560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168"
"ID561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP143","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168"
"ID562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143","GRP143"
"ID556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168"
"ID557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP143","GRP143","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168"
"ID558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168"
"ID559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP143","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168","GRP168"
"ID778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185","GRP185"
"ID797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP136","GRP136","GRP136","GRP136","GRP136","GRP136"
"ID798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195"
"ID799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195","GRP195"
"ID1047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP240","GRP240","GRP240","GRP240","GRP240","GRP240","GRP240","GRP240","GRP240","GRP240","GRP240","GRP240","GRP240","GRP240","GRP240","GRP240","GRP240","GRP240","GRP240","GRP240","GRP240","GRP240","GRP240"
"ID935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP209","GRP209","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247"
"ID936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP209","GRP209","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247"
"ID937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP209","GRP209","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP247","GRP231","GRP231","GRP231","GRP231","GRP231","GRP231"
"ID938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209","GRP209"
"ID939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRP209","GRP209","GRP209","GRP214","GRP214","GRP214","GRP214","GRP214","GRP214","GRP214","GRP214","GRP214","GRP214","GRP214","GRP214","GRP214","GRP214","GRP214","GRP214","GRP214","GRP214","GRP214"
